-14413,8284,22869,10076,57895,-32929,38890,25771,7512,38380,-48723,-18483,-4142,-45307,-9349,-11004,-70706,-26995,20186,-37399,-26165,10214,-87164,6210,53923,-61594,325,-11702,78171,20655,-9783,27669,56323,32636,-60704,-13365,2211,34093,49089,139,-11488,18757,59366,-30850,-26798,16179,4227,-63859,-9761,-24143,37846,-51930,37528,-39487,-12482,39883,-43025,20544,-20731,32994,-4794,31916,-6530,-23598,-28712,-39754,21926,55523,5499,13477,-57693,75892,-20365,-49973,-21609,-46314,-15362,13169,28160,-10852,60062,73437,49775,477,-10929,-8166,31262,34182,12960,-19180,5847,15796,-13315,-26482,20566,-7369,-8661,7487,29867,25340
3235,39124,-28520,2325,12376,-38768,217,38754,39,-24663,25877,20060,-20417,-36615,40723,-47064,29889,-15163,15335,-12244,-8859,-55932,-54624,3808,-7869,-13864,-29826,-13518,-28308,-46095,-30831,34847,-29030,28959,-19745,4577,-34824,-42425,-16889,23859,24797,-17385,22530,38832,71971,-21531,-61347,18980,-35156,-11105,-23441,15159,50256,-44206,-39671,22072,11377,29532,-6383,-73470,-35526,-38832,-30250,61040,8002,43412,30393,-14748,-24801,-25807,285,-4705,-2345,-30363,-25972,68721,22403,-22420,-51505,1012,-7752,-13338,33139,-69893,10183,-33761,20097,30779,-14465,6995,75610,33444,85476,-2174,21390,32492,-48286,8738,19325,-37537
-43370,7919,73553,-7785,5249,-21527,-9876,2442,959,-43354,-36451,-10665,2442,65507,-1356,20053,-40901,-9674,16794,35817,-25191,-64707,-12748,-40728,20103,-39160,-14830,-19163,-13748,-24350,-81136,31764,-54503,-11630,37848,51614,29824,13447,11237,2140,35084,-37512,6997,87199,4208,-20302,12637,28499,-13656,17645,-20060,-3108,-5386,-8690,1832,10523,23882,16163,-34178,14866,-29009,-31599,-11981,-10378,-21127,21492,-7064,-8441,7333,16592,7337,18467,-30727,-3114,41144,448,27743,-47,7666,20301,-42955,-38386,18666,-11896,47092,-22705,-16846,-43422,17159,53470,-4973,-25062,-43143,9621,-5202,-36091,-23821,-22328,-50197,-10675
-7288,-18926,6919,-9633,8478,-22753,-2354,-51685,-64874,-3164,54567,-40857,-16671,-12288,-17691,-16974,-30340,26722,52319,-35218,14806,2791,18669,18534,25711,34051,46355,38823,-4792,814,-15940,-17890,26469,60741,-45681,-3313,8347,46589,-30871,18158,43897,50660,-2986,-44634,46029,12926,-2363,9209,38807,-71879,22651,-22512,-55524,-38380,-64253,-21568,-14210,-38070,-22356,18870,-26020,54915,21734,30778,15568,50072,-9138,3939,-36177,-4374,-7685,-21097,7555,13316,-3732,-5782,6977,-12546,-13061,44538,22620,49771,-28694,69106,-6625,12691,27338,16883,-68240,36758,6696,11007,-31582,-26555,7038,16790,-36413,-32643,-6463,22342
18498,-3552,-8227,25640,-11756,6111,-14831,39505,-18844,58724,25527,-11951,24322,-29048,18139,-5034,32118,19830,-20570,-16791,25052,38722,61286,-59,16060,4856,-58721,-12059,78616,-16934,67399,-11823,-44993,-19588,28796,-30383,-16440,36044,38508,-67558,-11626,-63165,77612,30069,-50489,-64394,-35056,18940,-16163,54412,11725,-3722,4554,26388,-26175,35976,-39267,-19814,24823,84451,27408,-10909,-58651,36205,-221,10448,-11224,16364,2815,1743,13074,-11079,-24955,-27586,-24891,35553,-22885,-1053,49174,44434,-12172,18252,-12683,-76048,37497,33705,-60455,-11680,37819,-10170,-55038,-13346,56223,-16423,-28689,-9833,-18965,57994,8263,-9743
7765,21569,7210,-41208,63305,19756,-26663,-9345,26612,20317,-66609,-5784,31499,35151,17832,-15657,-13283,-23612,5313,29087,-33836,-12282,14501,35786,17345,-51352,-26942,-14054,14928,30296,1607,17195,7973,32069,-25537,-46219,-8096,10421,-41319,44021,-21049,-40710,-22272,9308,-2079,-50702,20228,-23555,-10693,49557,14039,31633,6305,-33013,1088,-16995,-48192,22791,49495,-7484,-34913,-12573,39329,8719,-8666,-32008,-2297,9019,6823,32879,-30619,29466,-9219,-18423,11429,19146,-9028,14198,50860,-12845,38387,34969,21747,10732,11039,-1188,-8105,54424,-33146,-18635,4045,4359,-34822,7896,-42258,12768,-16951,-26463,-14630,4252
29812,7609,-112126,-44702,41468,-4201,71204,8033,17310,-188,-18094,12957,-49751,-28146,-37126,10203,13716,14044,-41127,63467,38730,50093,-28434,-61608,21566,-43170,-12317,53994,49019,9434,25368,8820,72360,-57276,12474,9299,44292,-22316,-17039,13086,-7896,-18517,-38952,-24466,11538,-52436,-50146,3065,3809,-47748,32302,-5375,-578,-33914,41851,43100,37789,14794,-9032,-12845,-20428,10363,29734,3796,34239,-27823,-15256,35945,-3758,2004,-1043,-22919,40168,53953,-3307,16494,-12048,-48880,-25936,-24883,5025,19675,8472,-61851,8799,-19577,-5808,-4662,22101,2948,39333,35178,11872,-33982,-1006,-49302,-55383,14977,-6441,-15209
-9321,21665,-34078,-14927,36459,-10760,-106703,-29345,-14146,-7760,13745,39177,-13114,-26288,74772,-12396,-57639,-65030,-30481,-32367,29557,-11853,-7883,-22618,-28012,-54995,-18005,24891,30478,-14654,-12036,46377,-16548,49280,3000,-3031,-187,-34275,-10199,-8198,-9258,31713,-46992,-21227,-18860,-3141,18966,-2242,-43375,-3325,-8219,-11967,-9272,-4392,-66007,16410,-18653,127,26574,-43012,-72644,-10513,-20071,5876,-29949,-12858,44824,7412,-40219,-4,6725,8795,-19707,6428,-15662,21857,-8093,50885,-8048,57293,10758,5303,14560,-25109,32543,1856,-6837,11423,-55969,8349,40599,41149,4974,3644,8377,-1041,-9239,12031,93874,-9807
728,741,-19662,20113,17584,29759,290,-46223,5950,3154,17937,-16068,19929,47199,-5543,2266,25328,-9554,-7302,-30166,-60770,4523,61411,-42022,-53392,19110,17580,16017,-49446,-15044,15047,-3583,45276,-6100,-2478,5367,23341,18419,-21370,11505,2071,-24759,-2318,-27931,17830,28028,-14028,66144,45004,-15068,-29496,11216,15667,-65682,11106,-66448,18454,-2456,-49658,-32026,31961,-31337,11108,-11624,-9889,6982,-63714,-25418,-63425,-14185,8685,20095,13783,14650,2870,8790,-1540,19480,9940,16016,26448,-11741,57969,40449,-61481,2168,-18471,34319,-37452,82062,51200,-47382,-6999,45560,-51916,-33611,53324,-32598,6355,6952
60730,-13928,1741,-36528,11969,-25313,54554,14239,-37825,-40619,-43913,7747,45681,-31797,-69490,-25004,52257,24666,-38436,24096,30319,-8280,-12528,30313,-16248,-15401,-15183,48903,18855,-2581,1221,-21869,42953,5770,37915,-12302,-14254,74395,-37175,-27677,7886,72571,3242,30891,29931,-66,7949,-13185,-32440,-83413,32176,-22208,-5578,73554,13803,13444,-8457,-35446,-24884,-24836,-69528,39151,6251,55077,16657,18644,-2027,-12993,65351,1305,-11743,5885,-50819,46125,-5865,-20303,51796,-12823,-21765,-16784,-35025,20226,-101400,-22350,-8784,15521,-67,-6985,-6012,-10604,-39035,80413,10469,19669,2263,5198,1954,40130,-7834,-39213
61335,-52027,-40304,-26121,23094,-38475,47356,48279,17715,18798,-17856,25131,-30250,11864,-54634,-28713,-12284,-34450,-11904,9984,-74824,31920,-3881,59776,12852,-33055,43573,-18512,-15436,4055,78486,55204,27409,64104,8281,-39125,-38634,52510,49913,27084,11491,-16671,66400,-55503,30242,54080,13952,-21842,-63981,-65452,-11172,-15921,21278,7425,-42658,-13934,-21380,16190,-21908,-34574,-5965,-35405,-7632,60317,13544,-1036,-73737,-31167,-4330,45239,-6157,32379,15385,11629,-25292,-32535,-50805,-11722,5966,-25191,73477,76302,25546,-44382,-8540,59017,24950,-36876,19378,3520,-99455,-36354,21762,-40526,-34385,27487,10601,9608,-50022,27240
-8269,19603,1123,53629,-10433,-9252,3883,29327,-26412,1850,19349,-30787,-5081,-31897,19089,-3156,-48477,-17949,-815,-8267,38057,15113,-6568,41751,-262,13084,-12616,5222,1289,41454,14880,-29911,12885,57315,-32424,-15742,-4554,-1815,77673,-42917,-12301,1143,-29002,17157,44806,27547,-14652,-6616,-53635,-14405,13154,45332,-76796,-24395,17438,-8418,-10028,8345,44016,13355,-45112,68949,-26920,-44509,-5330,-5830,12078,-17678,1429,-35763,-17734,-5867,-16277,-41406,-12975,-56875,29699,23966,-21195,3617,-6085,-53457,-38896,25362,60495,-12742,16291,35431,-35712,-9638,-6241,22272,-24441,-46773,26567,37115,15617,17923,49130,-15122
-37411,47742,-45070,12115,-40155,-3420,-19646,-10512,-35698,22721,33525,-12712,26825,27534,7597,-47585,-3972,19169,4301,23006,30945,-37188,41997,56427,70968,48690,-59249,-14173,8102,6276,-33416,11857,-51808,-25110,9329,33760,-47841,9902,8084,-4961,-20485,-21574,23469,45330,-39636,-54544,-60573,89837,-4649,17300,-8826,67116,-23026,-18264,-52769,30557,6024,42723,-4039,32226,-569,15368,-20218,-88840,-23943,65302,81645,-1000,-22329,-24755,-22105,-26695,-39099,-17501,14932,-23088,33534,3740,3387,-45607,-16119,28353,25895,-9551,-34942,-34983,15284,-33087,-45629,-36931,22773,13,26837,-49990,29225,13155,-16163,68098,29842,-74738
-15871,-41012,14312,5719,-30740,9352,-17502,-38666,-41376,-16815,-48731,32542,13394,-25833,-17074,6588,-46848,-24560,-15901,26141,29901,48807,8417,-13799,-30690,-2905,2455,-18860,83062,5570,13380,-9470,-7239,28596,58510,5075,22103,-29152,23579,-34466,-5007,12929,-24888,-54066,8920,35672,-11268,-8464,-20445,80639,-25440,-13854,-14300,2072,1024,61978,-43149,-4046,73076,13172,-608,1786,-48190,41578,-26326,-20110,-44765,12504,-10779,8707,3263,-36126,38593,30115,-2982,61127,-7194,-18147,62597,36120,-37883,1771,65455,28450,-5833,-13003,35604,23850,-51289,-10572,-23935,9254,18211,-4726,-19379,9979,-15310,71634,-29000,-17931
18511,-1208,30002,-15193,11117,7391,-13654,-27732,-48200,625,-24206,22682,17387,-15816,9984,10194,13486,-25544,29406,28210,8959,-28330,-35746,-5676,-1326,11119,26601,3603,56171,-3568,-42377,482,43735,-62727,16097,6639,15234,-28994,-51720,12415,16755,-13714,14701,-5594,-13852,-18200,-12991,-33660,58631,-10583,22556,12266,26132,7178,3638,-28949,6701,-59596,-26973,-3879,3617,-73174,-2056,-9248,-2591,-64622,21681,55875,-11994,40266,-17165,4748,-17752,9264,-4761,23852,-34161,-45332,-3337,-30053,-6675,10198,-14221,-3313,-36785,-38360,-70374,20383,-47924,44226,46321,-4312,-46573,-27573,16615,20251,-22074,39225,61908,8717
20804,-11286,-12008,-13204,-29421,5179,-26740,19886,-2336,-23284,-62051,13480,7937,-32929,-4272,-14577,11092,-20265,30211,2136,-40674,-44258,41577,38896,-42311,18782,75232,-10999,30747,-14928,-40063,11430,1701,-12390,1474,10351,-36739,-22323,55287,6691,25206,-2264,20648,-26174,73179,15789,-26399,27542,-6145,-23950,-49809,-59078,11509,18017,-30271,-29553,-21000,9775,-32590,-5505,29203,2437,-56170,-10210,14647,45810,9270,-27978,23114,55074,17130,30838,-26744,11247,2942,-24531,24944,8075,38855,-3583,15104,-29971,3081,13309,-40294,-10897,5641,-18847,-3067,862,14330,-37878,6225,52212,-10439,58489,16159,1372,-21454,7203
-27500,-26016,-31135,-48319,-12289,-52404,-53604,-37466,-32915,10736,25022,-52340,-20365,-17354,-2713,-40460,-33443,-7736,35448,20881,15558,15371,21449,24512,14262,-21996,3393,27353,-45887,-20865,-29956,46598,-8385,-32822,102014,27140,-7730,-43959,25855,-15199,35671,-4835,36032,-17790,-26897,-7653,-45496,26879,41704,-19015,-35701,44284,13514,-980,-5987,-2515,29405,-34395,28089,-6243,5089,4679,-39934,-5364,-28008,27467,-26985,-21239,-62223,18483,34226,-5070,13279,-16554,-4115,-612,1754,-4193,60,14205,47156,27454,73796,-24386,-17644,-27696,-35075,47345,-12797,6439,-817,2457,37095,5155,53753,-7110,17546,49970,11249,-4359
8969,-29406,53215,-34801,11780,-26308,28714,25033,-35634,-30415,11991,19161,8793,-11855,-10342,59925,-24966,40790,33280,34092,-19515,9787,-5669,12695,-28011,24357,39152,-34100,-52857,-22687,-53356,-23668,32787,34673,29095,11557,-14528,-31982,-30630,28802,-3839,-24193,-13226,-29293,-51432,-1443,73401,-57285,-41721,68322,45006,-18806,-35816,-29721,-21347,-37409,-69620,92108,523,57065,41123,15676,-1822,-8359,-12462,-65628,625,-13867,35486,45988,59174,-37716,-31201,-7003,-28093,26969,-16182,25828,-9569,9723,-50260,-77021,990,26295,3862,-20179,2546,-2524,99267,-43842,-40480,-33083,36013,-28663,-7121,2639,-47201,-44025,36860,77360
-7021,51137,-23449,-47439,11330,14023,-26073,7956,816,22747,18134,-7989,-10085,-29892,11669,43749,6169,18982,28557,-8151,32282,-33939,19232,-7267,-13680,-10098,-17257,42873,-66302,63716,2473,24430,-27002,-3803,-19720,18309,-45304,21340,45049,15212,19892,12681,-41229,47560,4320,-9716,-48500,-16351,10064,47428,12654,19875,24308,37252,-48027,16103,28986,39955,-6597,221,-28898,2292,14401,-38748,-6836,50735,42327,11244,24451,35853,22582,2046,-27827,-23838,-34973,24435,19180,65262,-45458,54689,14941,-23556,-67488,-32087,25412,23750,-29129,-3357,44455,-34183,40101,-5379,-41154,-11511,-43822,49543,-13066,-78476,16711,-5450
-8675,4928,-2538,-30242,-32805,-5077,-44352,6295,9750,27793,40685,-19805,26170,29370,-13263,-11678,-3246,-1433,28574,-73922,12863,-10668,-15380,-26051,-44277,-34739,48712,3913,-71298,-46853,-5665,11683,25114,23422,-10903,691,11657,-2062,-20376,42587,-44400,130,-18642,-9720,-28857,-22172,20053,73321,36662,37843,-45329,17434,9678,32458,-23857,-9598,32804,37632,11841,2707,-36814,26698,21556,-41671,-23952,30577,4497,-7443,15395,-39708,24879,-70911,-13435,-1549,649,14387,-7759,5438,15409,47611,-3094,-28464,18395,-4186,-41088,-12409,11637,12603,-24068,-70848,-71801,17828,19592,-2758,-5413,35073,-32260,-10454,33339,-1579
29568,24105,62765,-26741,-16953,13283,5744,-25072,-81345,-36404,32109,-27826,6408,30690,-4056,40889,55029,45766,73338,-19936,-33256,-53134,10696,1081,-41068,39048,-10822,-8251,-34710,-36067,-6169,-64642,-588,11560,-6010,59358,15456,726,-25538,7008,-11376,-6933,-11307,39805,19852,32521,-35511,25780,-4628,35435,36066,54092,6565,-35592,-12600,-48104,-48083,17816,-14981,4968,33375,-17501,-34935,20901,19297,-2834,34787,-23847,51311,54100,20023,-12579,5287,27302,-15317,-10293,7160,-16003,-8302,-62347,-56885,-19879,-49941,-33210,18245,43949,-22788,-44484,56263,23517,61875,-63992,-1614,-10745,24334,-56500,-6307,-9184,-1210,31942
10838,-5778,-62194,74547,-36292,13618,-16267,-14561,18544,-38004,-7407,10346,12001,-46626,-33666,11794,-44088,31735,-9589,-13616,-22611,-4463,28763,-7726,14462,20952,45391,-4894,-32768,-7702,19798,-14934,12227,55551,-38987,-30108,-11621,-56437,59705,-7568,23617,23385,-3564,64099,55361,40118,5998,34933,-12048,-44261,-31068,-25106,481,-23794,25207,16308,33927,47076,-5530,16115,-42724,-19415,21567,525,-10633,28089,-21074,-10009,22769,-61671,-19048,-36432,-24349,1214,-7303,-22688,-43668,-10761,-15816,8605,-8895,-74132,45004,13280,-29492,-73933,66297,-27188,-28409,28562,1956,10625,29590,-9709,-57820,85188,46181,-33823,39900,11904
-10175,-35053,-57945,-13028,-893,-23021,51650,12247,15069,-45410,35448,-53647,-32488,-94478,9482,34748,-3909,26001,-36839,15234,36898,-36895,50701,27440,35856,16616,-14982,56140,-26597,-32466,24614,-34264,22285,33467,-15798,49746,-5844,-30655,-359,12061,-5707,52220,-4317,-29721,5758,67733,-19521,2038,-1382,-1601,31406,78118,-51817,-9019,-4715,6545,-7895,-13155,46351,-11627,-4652,-9968,-10821,-9200,-40008,38957,-13793,-22714,32325,-41868,-3538,36358,42135,3964,-4123,-14013,53568,37779,-49651,-50698,-33830,-2583,3621,-10879,28103,17874,25316,-19146,16479,12974,56346,38014,81070,-5625,-3818,-57581,6614,11962,763,-20538
29013,-36166,-42412,20454,-3492,-29100,-27848,-20674,-3754,10293,260,32496,8007,2653,-31849,-30055,-51957,56378,-22903,26491,11648,4802,-12024,2716,-37521,35143,-36183,1281,1430,-47925,50580,14705,7006,-18000,19560,-46507,-11517,-60656,-11563,72528,-69356,-19832,18010,10812,-27465,-34106,-62134,-17085,7043,22319,-21657,-2832,-7063,-3633,23408,12614,4033,50325,22001,14773,13402,-5318,8593,7400,15360,-11172,54497,-20190,14696,12710,-11911,8010,19781,21014,5490,-25832,-2052,-21682,26829,-8376,45557,12236,31413,51575,-71071,-3514,50241,1158,-19307,-6363,-5620,48538,11086,-56225,-10459,5675,62209,-9687,-24291,-12501
-41840,-14554,-77,15475,15984,54699,-16793,-52616,-15590,69253,48401,-352,-7146,19138,-28534,23268,47627,-25296,19063,37896,-47242,17988,-885,30530,-3058,51203,-13059,8265,34666,16715,-28700,7281,38520,4534,36782,55072,5685,44669,3068,40312,29592,8140,-8947,12304,-11010,15978,-40898,16342,8473,-57657,16130,40351,20484,-2097,-18476,29990,-3377,-14009,-13262,-19028,70120,-24980,14399,11280,-16616,2337,-26018,-40865,-39700,-37051,-55027,-26305,10351,-33076,62243,56117,-33337,6406,-2011,-18043,-38617,5319,-24139,60215,-72064,-31554,-32871,-790,-4243,22738,-11438,-17538,2058,34456,81463,-70902,-3277,22264,-50314,-23028
16491,18683,-6090,27694,-25225,10810,-28240,-9166,-34416,-52059,-34088,-17970,-11321,-6055,30878,-10466,46555,-30136,-14653,61466,40989,44675,22574,48526,21747,45529,-10364,8581,62762,43039,-50410,9274,-27343,-23265,-2799,-20425,17999,-10727,9974,-46300,-29784,39791,2587,-16026,-9989,4066,-24801,3685,-22193,-61114,-4097,7015,-42597,-5344,-10264,38081,20151,-30762,12833,-48729,-28776,4414,21558,-64675,9332,12950,-20731,-101753,-18669,-26579,44704,19570,-15671,-19690,-171,-30503,22973,-40468,4189,50128,-7537,-9761,30459,6623,-30510,-20677,31412,-41785,28136,-40885,4018,74292,7944,29421,51822,-82022,28468,81003,45699,-40467
-60885,-5404,-15746,25526,-19426,42398,30341,-136,30433,-34765,-45799,6954,14743,3525,-5631,-10536,12070,-18590,62446,-34207,-23774,15850,9458,-61229,29696,43535,-20667,6157,52009,16425,30508,26627,-4708,-12798,23092,6366,17345,-25435,-9266,-12201,11228,-27277,-16304,-4387,-7874,-80687,-43165,-20513,63859,-50798,-24841,29731,60190,-3954,48440,58409,24881,-864,-22862,-1818,24422,43676,2136,-13473,-50751,3485,4470,26006,28670,21022,4306,-43229,43325,-10822,28609,-33935,-26075,8212,22984,30704,-42821,-17328,-62820,-10533,59750,22008,-8890,-25083,74477,-36069,-7662,-12851,-31021,61047,-58214,13063,40205,46190,38184,-10409
-30388,-48118,-24242,23442,-38618,21431,-10327,-35855,-13651,-5795,48193,9656,-2085,-6733,-18201,-17133,66621,59328,22468,-1756,-14432,-13508,-16833,-12677,-14483,9695,-14120,11861,-19915,-33324,9587,-32175,-11318,33130,508,21975,25063,39218,33561,-36127,28440,-32382,-5022,42065,28225,23120,63092,13132,25932,-11731,25538,32125,-42857,-46494,29224,3485,-73761,-7729,-10975,3584,37718,-21258,-5861,-4737,-21838,-23433,14953,-29808,1493,-14017,38841,33840,-2931,23968,-51609,-25148,-13265,60941,31583,-22866,-23884,-65778,-32424,11987,-51522,50687,-9942,-10517,-32076,89124,3511,-52636,-13217,31573,-44796,42974,22439,-11449,-716,-918
-17991,31529,34488,-4200,-4463,2400,-16232,-21368,-9339,38727,-11616,38516,16117,-7484,1018,38767,-34157,-64459,46208,15074,-27658,49786,-37507,-22784,14526,7226,22568,2329,15716,4419,-13626,25876,54662,-27937,-17427,-33792,-42493,11087,6944,-1333,28509,-28658,22065,-38177,-23074,-18101,24422,-5560,27970,20013,-3402,-19247,17028,-29038,532,-17716,15638,36910,-5287,-24996,-3402,-12008,39687,-13575,26459,1927,-42307,38476,-1550,33722,2528,-63030,36713,-41889,94632,-25582,-23698,-24209,26298,34787,15496,-4231,-19880,33707,-11747,-1637,-27819,-26240,-2743,-33910,-25140,-31733,-14214,-22730,26091,7398,18647,-30282,34050,49626
47228,14881,-15930,-27076,42605,13402,22059,21529,-4589,-34899,18382,29758,14377,20812,-6893,52122,6368,3246,-48648,54456,-15025,-5782,2694,-11442,24475,575,-21120,-6325,42978,-70451,60142,-24034,4410,34697,34987,15995,13527,-6673,-13454,25849,-10614,52276,-43414,-27045,7414,69372,-2737,28077,5779,-10956,-568,18950,-36341,41124,-10292,-44176,31652,-27420,-17358,20268,-26638,-32737,20997,51357,-1309,-18179,-40385,-14396,16736,-33688,18468,23981,-6425,23128,-3728,11304,65337,4146,-34945,-15716,-73165,-36000,-28077,3800,41294,4137,-11924,-113388,-7400,6300,-24753,45168,-53885,-40193,27154,-50288,1743,-11892,-51828,-77551
20877,31637,-53603,40834,-12119,9959,44896,49095,34797,5174,32578,25152,-810,41830,12771,8257,9932,-15810,-12656,-18904,-25212,15456,2046,-27,11666,-68793,-3888,-28168,3515,-55065,-33731,98,23027,13713,-56961,47619,13858,463,-10594,11378,259,-2060,46264,-17154,-3852,981,-10074,45311,-35463,-40069,-14016,-19066,4278,10516,12627,5263,-18903,14537,-69688,194,-13180,-23180,-12185,22283,42270,-67030,31930,32264,-8114,24590,17978,35964,-56604,30084,15525,-20565,-11408,-45004,11228,-33142,-9276,963,9963,-42642,14896,11763,9175,9579,5242,45786,-2399,-8589,-17165,-27410,46461,12560,12694,23326,3183,31075
26260,39881,44980,34645,27186,-2797,65676,18414,-9275,-17985,-6374,-14085,11487,-35888,-32152,-3070,27660,1294,632,-12559,21427,-45823,-63311,-26657,17862,25938,-37057,10631,-1370,-46078,12494,-6800,6046,-6797,-14515,22859,56539,-67150,-95078,39554,76342,21994,-31883,-19997,63773,-55645,-29942,15344,74574,19008,-28931,-12871,42482,-8003,-43195,20746,-17699,17389,7931,-3241,-12280,4307,-29040,20508,-4895,-7847,24861,-16519,-414,-4787,-25224,-20134,62566,24709,61884,85812,40086,-32577,-16849,-71031,-55420,-44480,-38218,39091,20672,18787,-12282,34669,33880,-17547,-53599,30426,59570,38464,49911,1654,-110509,27490,-75999,37243
-12283,34662,40096,-24671,47477,-21616,9465,15974,-30367,24801,56229,-10854,30992,-13273,-9691,23611,-38075,-11126,-5678,-12083,37594,30401,-51569,-8106,-2503,-41450,-12686,-40828,-24211,-40665,26203,-8832,12938,-11487,-48473,-16335,-18779,-8015,-17190,6443,15426,-44715,-52872,-23684,1028,7864,4459,-14493,5070,58193,7325,-41140,-10513,-21253,-27219,-19617,8833,-46861,-1639,26695,27550,41197,-30046,3196,-56296,-30514,41071,-11788,21994,-16151,64629,4988,18158,-6651,18049,113239,26403,-14377,43491,11292,-14353,-22434,-17045,-51176,60840,-5293,10450,45238,36469,-58061,17287,-42343,17413,-55457,-7626,-1228,-44969,6126,-12191,21929
32788,28364,11560,31508,-49846,28915,16063,-33799,7451,20459,43254,-20233,-15132,-11311,-2764,-20288,58362,-2413,37320,10098,13590,-74230,-1050,945,5261,-22354,18893,5033,26741,-23117,58473,-19507,18993,11656,-6575,891,15888,10601,-4892,14149,-28833,35019,-41324,-35874,-2777,16554,-2567,56604,-43412,-19596,-20107,33128,24072,-21895,1882,-3090,-26988,64929,51114,14228,20407,-8951,47089,6330,24354,-27164,15849,-22950,-57133,-5338,-28886,21850,-72145,11639,-8992,48596,9375,-52871,-59589,-19926,30672,2256,56966,30965,-99254,-11094,38184,10942,-78060,-22686,50714,13150,16323,-31631,33715,139,-14172,-55805,36469,-50673
-6390,-47898,-17266,-10415,16671,-4446,-167,-41107,19900,-47749,27792,-50144,557,-13356,-7205,-16062,-52628,-4784,37765,16816,-11067,-2360,-31460,51915,49121,-2170,-12237,54733,-26794,30127,-45014,55239,7484,32444,-9734,-13262,26647,-23870,-7044,44738,10090,3521,40793,-24465,-14776,18872,55984,-50968,36228,47236,-48393,-17912,-26058,6121,-52143,-36000,-28640,31000,26119,-12287,-75733,-17822,3501,83166,-27434,-7683,-10096,-923,23501,-8254,-57771,-82760,-7732,-39473,10678,54661,-41948,45235,-9358,-17186,15420,-14573,-30618,-5129,9143,17724,-6434,52089,-22462,8921,-55608,-25325,31294,47470,-74824,-23684,6321,-5342,-19275,46974
27290,-21101,-14511,-18589,-43121,-15408,29193,24966,6380,-5495,-29173,29955,-53279,-8947,-27772,-10150,24332,4691,-32080,-11989,10462,-26353,-8639,13711,-32780,-6451,-24805,-32347,-45341,-27715,44132,-19775,74357,-13216,952,-11926,-17872,-5889,-3705,41168,5906,-32452,-16166,27565,81853,-16813,-78573,16469,-22818,-39562,-20013,10419,8727,-79053,33065,-16178,44382,-1661,-52795,-19910,40290,31980,10461,-1275,50029,-10680,20147,23510,-24478,25956,-12925,4817,-17834,41735,-20820,-28045,-98,-15788,-51284,-33075,18731,3772,7633,-12803,-8883,-9115,-25709,19098,-49479,30839,49812,1410,-4190,13019,29527,34452,13804,-42640,20734,19318
69054,9113,-19155,-13811,-19737,-21885,49220,44246,-6449,-43958,-2846,-33064,-5020,-23898,-10752,2829,32541,-1358,-1263,-22862,-138,-36872,-6515,11952,29873,2717,28465,-6812,-14632,-48964,35795,-16534,52936,43628,12348,-6968,-28107,39732,31504,-8648,-48231,-42335,4428,1811,-17754,9261,4077,25542,-21338,-39535,63627,13184,18318,-83627,13298,-6939,2981,23183,27197,49549,-49664,14746,-20296,-31669,26289,1596,-12567,-3378,-22577,1273,22413,27157,-13656,22002,-23280,149,-24490,24178,-14631,-9636,9882,19739,34449,-22414,-2044,38518,-8508,-6915,-6273,-13532,-8457,58731,930,-21871,3560,4966,-4423,-20748,40798,-15042
11384,-23522,-83192,25325,45846,9319,36812,19609,85343,-16982,-12506,29517,-4164,14434,-25543,-2006,35567,23638,-69446,33047,58771,34941,6622,-91426,41103,-19221,-29045,37909,28230,-7548,36391,-17283,65307,-30157,-14586,-33095,-1096,-47433,-4371,15930,-64258,-34054,-60021,11448,39219,-6117,22309,-2298,24059,-9113,-32725,-31042,18022,-27631,79683,-26165,-2862,28406,-35011,33004,10478,-539,32461,-9822,18365,-33487,42137,-24804,4916,-9253,43727,19869,-62827,56282,-4937,14087,-5876,-34191,-43340,12081,-1102,-40023,11892,-4320,7749,13593,6848,29295,57560,-6475,-10822,45202,-32625,6828,-9203,25718,39114,-59733,-13035,-24745
-35928,-5491,98597,12932,-9941,-6523,-43606,40240,-14034,27244,8854,20226,41177,14201,39937,-9161,-15978,-2774,29983,-39613,-33210,-20373,-13326,30235,-16908,4742,45332,30147,-33330,-18618,-35276,-95791,16041,-30240,-20047,54752,-6194,-90427,-13140,-68877,-32166,36945,-6415,-16287,-6001,512,-48151,53376,23337,19202,-707,-33614,90508,-50353,-16818,-25567,-11494,-3531,-15177,-43297,45620,-44305,-360,-12186,-32924,16955,51662,22493,-36255,17108,908,-37951,21642,14630,27011,65156,8687,-24930,-9195,-36225,7284,31187,-11051,-19103,-7298,51011,11004,-12217,7798,820,69286,42428,67630,20811,-22510,-19460,-10116,-45228,15164,4083
5433,46987,-15901,64165,-20084,23808,69105,25409,-29115,14054,-28323,-1542,-6577,847,-24429,20849,-56472,36071,-48894,-16800,3714,-64033,9213,36418,-5061,-60912,-7416,-11275,4641,-41288,-44993,-12245,42031,-53545,-35393,41058,-27640,13110,61255,23789,-5698,-2107,-21146,91533,5350,27985,-84682,12358,46038,10629,5459,14115,5823,-31497,51334,47229,33250,-12592,-912,15252,-49766,-12502,-24189,-25234,9325,16885,-5521,35836,1410,-64987,-50589,-23251,46835,5401,33550,48704,-17819,5301,-6866,-81998,-32335,24364,-24617,-62885,7769,-11210,-21098,66293,-1591,51785,81958,-7325,18194,-560,4160,11225,15493,8159,-6109,-4901
